state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct
Bihar,Lakhisarai,1000912.0,163355.0,50.68077912943396,153209.0,8333.0,102.0,18.0,3.0,0.0,1.0,82.5,0.3,75.8,76.2,68.9,51.6,96.6,98.0,15.1,72.6,10.190706076058634,1.798359895775053,0.2997266492958422,0.09990888309861405,15.30694007065556,0.832540722860751
Bihar,Madhepura,2001762.0,401289.0,41.692119242946966,346275.0,12532.0,272.0,42.0,8.0,1.0,1.0,86.5,0.6,75.0,77.1,72.0,34.6,99.3,97.0,9.5,65.7,13.588028946498135,2.0981515285033883,0.3996479101911216,0.0499559887738902,17.29851001267883,0.626048451314392
Bihar,Madhubani,4487379.0,898515.0,48.03111125670464,587158.0,3990.0,429.0,97.0,15.0,3.0,1.0,85.4,0.1,73.7,78.5,74.1,38.2,100.0,98.6,19.2,61.4,9.560146357149685,2.161618173994218,0.3342708516485904,0.02228472344323936,13.084653647485537,0.08891604653852504
Bihar,Munger,1367765.0,263171.0,58.62242417374329,183846.0,21404.0,167.0,36.0,3.0,1.0,1.0,92.2,7.2,93.2,92.3,73.4,62.8,97.7,98.4,15.2,71.4,12.209699765676122,2.632031087211619,0.21933592393430157,0.0731119746447672,13.44134409054187,1.564888705296597
Bihar,Muzaffarpur,4801062.0,945703.0,52.264103233826184,751975.0,5979.0,520.0,104.0,14.0,0.0,1.0,75.9,2.6,72.5,78.2,74.9,55.2,99.9,96.6,13.2,58.9,10.830936988524622,2.1661873977049244,0.29160214969104753,0.020828724977931968,15.66268046528039,0.12453494664305521
Bihar,Nalanda,2877653.0,477529.0,52.818494794195125,607672.0,1442.0,370.0,69.0,9.0,2.0,1.0,92.3,10.1,80.3,85.1,75.2,52.5,98.9,98.9,12.8,71.0,12.857700355115785,2.397787363521592,0.31275487350281633,0.034750541500312926,21.11693105457816,0.05011028084345124
Bihar,Nawada,2219146.0,338247.0,49.163597167559054,565112.0,2045.0,174.0,52.0,10.0,1.0,1.0,82.0,0.5,79.9,79.5,74.5,47.9,99.3,97.4,8.1,70.4,7.840854094322771,2.3432437523263454,0.4506237985242972,0.045062379852429724,25.465291603166264,0.09215256679821877
Bihar,Pashchim Champaran,3935042.0,710461.0,44.713144103671574,553944.0,250046.0,554.0,56.0,11.0,2.0,0.0,80.0,0.3,79.5,78.4,62.1,43.3,99.7,93.5,20.0,50.6,14.078629910430434,1.4231106046644484,0.27953958305908805,0.0,14.07720679982577,6.3543413259629755
Bihar,Patna,5838465.0,975578.0,59.25665393215511,920918.0,9069.0,254.0,46.0,7.0,1.0,1.0,97.8,10.9,89.1,81.4,56.6,61.0,98.8,99.0,10.2,67.1,9.894070187673558,1.9604125320596368,0.29415392604303553,0.03665142333969969,15.773289725981057,0.15533192371625076
Bihar,Purbi Champaran,5099371.0,981516.0,44.65172273207813,649726.0,12461.0,407.0,102.0,15.0,3.0,1.0,77.5,0.4,61.5,67.4,68.3,48.3,99.9,94.8,19.4,57.3,7.981376526634364,2.0002466970926416,0.29415392604303553,0.019610261736202367,12.74129691681582,0.2443634714948177
Bihar,Purnia,3264619.0,647777.0,40.81107167482637,390991.0,139490.0,312.0,64.0,5.0,2.0,1.0,90.2,1.2,68.9,74.2,62.7,35.6,99.6,92.4,10.2,66.0,9.55701109379073,1.9604125320596368,0.15315722906715915,0.030631445813431826,11.976619630039524,4.272780376515605
Bihar,Rohtas,2959918.0,460345.0,60.806819648382145,549546.0,31650.0,251.0,54.0,6.0,2.0,1.0,87.9,2.4,89.1,91.3,86.8,69.0,99.6,98.5,17.2,64.9,8.479964647669293,1.8243748644388122,0.20270831827097913,0.03378471971182986,18.566257578757252,1.069286378879415
Bihar,Saharsa,1900661.0,368979.0,42.35347597493714,317249.0,6009.0,171.0,40.0,5.0,1.0,1.0,87.1,0.2,70.4,72.9,72.2,40.5,100.0,97.2,12.8,65.3,8.99687003626633,2.104531002635399,0.2630663753294249,0.052613275065884965,16.69150890137694,0.3161531698709028
Bihar,Samastipur,4261566.0,835493.0,50.28386278659066,803128.0,1884.0,362.0,74.0,12.0,4.0,1.0,95.2,0.4,83.4,83.7,71.4,48.8,98.6,95.7,19.0,60.5,8.4945299450953,1.7364508727542878,0.28158662801420886,0.023465552334517404,18.845842115316294,0.044209100598230786
Bihar,Saran,3951862.0,631097.0,54.59335371528662,474066.0,36786.0,391.0,57.0,14.0,1.0,1.0,77.3,2.7,73.0,79.1,72.0,37.2,99.7,93.6,9.4,62.8,9.894070187673558,1.4423580580495978,0.3542633826788486,0.02530452733420347,11.996016055216502,0.9308523425160089
Bihar,Sheikhpura,636342.0,100701.0,51.65084184290837,131115.0,617.0,85.0,23.0,2.0,0.0,1.0,92.0,0.8,89.2,91.8,82.8,54.2,98.4,97.3,9.7,69.5,13.357597015441382,3.6144086041782564,0.3142964003633267,0.15714820018166334,20.604486266818785,0.09696043951208627
Bihar,Sheohar,656246.0,150144.0,43.23043492836528,96655.0,318.0,91.0,17.0,1.0,0.0,1.0,76.7,0.0,74.3,77.0,62.9,57.9,100.0,97.6,18.1,61.6,13.866751187816762,2.5904919801415933,0.15238188118479962,0.15238188118479962,14.728470725916806,0.04845743821676628
Bihar,Sitamarhi,3423574.0,736322.0,41.96766303284229,405714.0,2989.0,208.0,55.0,12.0,1.0,1.0,78.0,1.1,64.4,69.6,66.6,50.7,99.7,93.1,20.7,61.7,6.075522246634657,1.6065082863697409,0.35051089884430714,0.029209241570358927,11.850598234476603,0.08730642305380283
Bihar,Siwan,3330464.0,535661.0,57.95513778260326,386685.0,87000.0,380.0,68.0,14.0,1.0,1.0,87.3,1.7,86.4,86.9,76.1,47.7,99.8,95.3,8.2,53.1,11.409821574411254,2.0417575448946454,0.42036184747830935,0.030025846248450665,11.610544356582146,2.612248623615208
Bihar,Supaul,2229076.0,443073.0,46.35476762568885,354249.0,10168.0,181.0,27.0,6.0,1.0,1.0,88.2,2.2,80.4,79.4,73.6,50.7,99.7,97.3,14.2,60.7,8.11995643037743,1.2112642188960807,0.26916982642135123,0.04486163773689188,15.892190306656213,0.4561531325087166
Bihar,Vaishali,3517424.0,630637.0,55.07593056736976,742909.0,2318.0,337.0,52.0,7.0,1.0,1.0,97.8,5.6,81.6,84.8,71.0,52.6,99.2,96.5,13.5,63.1,9.580875094955855,1.47835461405847,0.19900927496940946,0.028429896424201347,21.120825922606997,0.06590049991129873
Chandigarh,Chandigarh,1055450.0,241173.0,76.31228385996495,199086.0,0.0,0.0,43.0,2.0,1.0,1.0,99.9,33.8,92.15,92.1,77.7,74.3,97.0,98.65,35.7,57.0,0.0,4.074091619688285,0.1894926334738737,0.09474631673693686,18.86266521388981,0.0
Chhattisgarh,Balod,826165.0,175469.0,70.92324172532122,68431.0,259043.0,196.0,30.0,6.0,0.0,1.0,99.5,12.4,97.4,99.2,85.2,83.8,99.5,99.7,79.5,56.4,23.724074488752247,3.631235891135548,0.7262471782271096,0.12104119637118495,8.282970108876556,31.35487463158086
Chhattisgarh,Baloda Bazar,1305343.0,271135.0,60.04866153953405,305018.0,167450.0,219.0,31.0,6.0,1.0,1.0,98.9,9.8,78.1,86.2,77.3,78.9,94.8,99.2,66.1,61.2,16.777199555978772,2.3748547316682282,0.45964930290352807,0.076608217150588,23.366885178838054,12.82804596186596
Chhattisgarh,Balrampur,730491.0,159886.0,47.90558679025477,32732.0,458949.0,192.0,28.0,5.0,0.0,1.0,99.4,0.1,78.9,89.2,76.1,57.3,84.4,97.9,62.3,63.4,26.283691380181278,3.833038326276436,0.6844711296922207,0.13689422593844414,4.480821803417154,62.82746810022301
Chhattisgarh,Bastar,813093.0,185174.0,45.381155661160534,14606.0,503795.0,243.0,39.0,7.0,1.0,1.0,97.8,9.8,63.5,72.6,57.3,61.0,94.1,96.8,69.3,77.2,29.88588021296457,4.7964992934387585,0.860910129591572,0.12298716137022457,1.7963504789735,61.96031696251229
Chhattisgarh,Bemetara,795759.0,158768.0,59.00593018740599,144022.0,37185.0,127.0,20.0,4.0,1.0,1.0,98.3,3.1,95.0,93.9,93.4,80.5,98.8,99.7,63.4,47.0,15.959605860568336,2.513323757569817,0.5026647515139634,0.12566618787849085,18.098695710636008,4.672897196261682
Chhattisgarh,Bijapur,255230.0,54757.0,34.05516592877013,10122.0,204189.0,77.0,10.0,5.0,0.0,1.0,80.5,4.1,63.6,73.8,78.4,30.6,94.3,86.8,73.5,72.1,30.168867296164244,3.918034713787564,1.959017356893782,0.39180347137875643,3.9658347372957725,80.0019590173569
Chhattisgarh,Bilaspur,1625502.0,355376.0,63.499891110561535,337420.0,233615.0,230.0,44.0,5.0,0.0,1.0,98.4,15.3,79.4,85.6,52.5,80.5,93.6,98.6,60.4,58.5,14.14947505447548,2.706856097377918,0.3075972837929452,0.06151945675858904,20.757895099483115,14.371867890657777
Chhattisgarh,Dantewada,283479.0,65176.0,41.192822043255404,10220.0,201458.0,204.0,30.0,6.0,0.0,1.0,90.4,10.5,90.5,88.7,77.6,60.5,95.1,95.9,82.2,76.0,23.61930650401114,3.631235891135548,0.7100524492075815,0.12298716137022457,3.6052053238511497,71.0662870971042
Chhattisgarh,Dhamtari,799781.0,170951.0,68.37284206551544,58581.0,207633.0,182.0,26.0,4.0,1.0,1.0,99.9,28.7,94.3,96.6,80.6,89.8,99.1,99.9,86.8,59.6,22.756229517830505,3.2508899311186434,0.5001369124797914,0.12503422811994785,7.324630117494664,25.96123188722913
Chhattisgarh,Durg,1721948.0,367470.0,72.46966807360037,245587.0,101188.0,221.0,30.0,8.0,1.0,1.0,99.3,35.6,96.7,98.0,82.7,89.5,98.5,99.6,67.0,51.7,12.834301616541264,1.742212889123249,0.4645901037661997,0.05807376297077496,14.262161226703709,5.876367927486776
Chhattisgarh,Gariyaband,597653.0,147546.0,58.69007601400813,60558.0,215986.0,198.0,16.0,5.0,1.0,1.0,93.8,6.9,87.6,84.9,83.4,81.0,96.8,98.7,79.8,64.6,33.129591920395285,2.6771387410420426,0.8366058565756384,0.16732117131512766,10.132635492501501,36.13903050766917
Chhattisgarh,Gaurella Pendra Marwahi,336420.0,87729.0,55.92562867843767,20802.0,192073.0,76.0,15.0,3.0,0.0,1.0,98.9,9.8,85.9,88.2,81.7,78.9,96.8,98.7,74.0,62.2,22.59080910766304,4.458712323880864,0.8917424647761727,0.2972474882587242,6.183342250757981,57.093216812317934
Chhattisgarh,Janjgir-Champa,1619707.0,364532.0,62.951756089218605,397908.0,187196.0,273.0,47.0,11.0,1.0,1.0,99.8,14.0,86.2,91.6,85.5,78.8,97.2,99.5,74.0,66.3,16.85490029986905,2.9017593922851477,0.6791351769178006,0.061739561537981866,24.56666545245529,11.557398961664054
Chhattisgarh,Jashpur,851669.0,192570.0,58.16989933882765,48844.0,530378.0,259.0,34.0,8.0,0.0,1.0,99.7,9.7,85.6,78.6,94.2,72.8,88.8,98.2,80.6,61.5,30.410875586642227,3.9921612739221457,0.9393320644522696,0.1174165080565337,5.735091919513332,62.27513271000823
Chhattisgarh,Kabirdham,822526.0,178446.0,50.353058748294885,119798.0,167043.0,145.0,25.0,6.0,0.0,1.0,99.2,9.5,91.7,93.4,95.4,80.3,97.9,99.5,72.1,43.6,17.628622073952677,3.039417598957358,0.7294602237497659,0.12157670395829434,14.564645980795742,20.308537359305358
Chhattisgarh,Kanker,748941.0,160937.0,60.8915789094201,31543.0,414770.0,248.0,34.0,8.0,1.0,1.0,99.7,5.9,94.1,92.8,89.5,80.5,98.7,99.4,84.8,65.2,33.11342281968807,4.5397434510862675,1.068174929667357,0.13352186620841963,4.21168022581218,55.38086444726621
Chhattisgarh,Kondagaon,578824.0,121580.0,47.48576423921607,23204.0,411001.0,173.0,22.0,6.0,0.0,1.0,97.7,2.6,78.7,83.7,70.1,79.5,98.8,97.8,80.6,79.7,29.888187082774728,3.8008099180407173,1.0365845231020137,0.17276408718366895,4.008817879009855,71.00621259657512
Chhattisgarh,Korba,1206640.0,280073.0,62.05322217065571,124679.0,493559.0,285.0,39.0,6.0,0.0,1.0,99.4,14.2,75.4,78.2,68.4,73.3,82.2,97.9,60.6,66.4,23.61930650401114,3.2321156268646822,0.4972485579791819,0.08287475966319698,10.332742160047736,40.90358350460784
Chhattisgarh,Korea,658917.0,153274.0,60.375282471085136,54776.0,304280.0,196.0,31.0,5.0,0.0,1.0,97.5,10.7,80.8,88.2,87.1,73.3,87.6,97.6,62.8,64.4,29.745779817488394,4.704689665010919,0.7588209137114386,0.15176418274228773,8.313034873891551,46.17880552482331
Chhattisgarh,Mahasamund,1032754.0,248561.0,61.772987565286606,139581.0,279896.0,227.0,31.0,5.0,0.0,1.0,99.3,16.2,92.9,96.3,82.1,84.2,98.8,98.4,76.2,63.0,21.980064952544364,3.0016828789818293,0.48414239983577895,0.09682847996715577,13.515416062295571,27.101904228887037
Chhattisgarh,Mungeli,701707.0,157717.0,53.615397879741835,194770.0,72781.0,124.0,29.0,3.0,0.0,1.0,96.8,6.1,69.8,83.2,79.7,80.7,98.0,99.7,68.0,54.5,17.671193247324023,4.132779065906425,0.42752886888687164,0.14250962296229053,27.756599264365327,10.371992868818467
Chhattisgarh,Narayanpur,139820.0,27982.0,40.495637247890144,4979.0,108161.0,63.0,8.0,1.0,0.0,1.0,76.2,7.3,74.2,82.5,81.7,52.8,90.5,90.1,83.1,72.0,45.05793162637677,5.721642111285939,0.7152052639107424,0.7152052639107424,3.561007009011586,77.35731654984981
Chhattisgarh,Raigarh,1493984.0,367962.0,63.6980717330306,224942.0,505609.0,350.0,55.0,10.0,2.0,1.0,99.0,20.4,87.7,85.8,90.9,66.3,97.5,99.0,66.3,62.2,23.427292394028317,3.6814316619187353,0.6693512112579519,0.06693512112579518,15.056520016278622,33.842999657292175
Chhattisgarh,Raipur,2160876.0,452544.0,69.19161488211263,358674.0,93010.0,275.0,36.0,10.0,1.0,1.0,99.3,37.6,90.7,95.8,74.2,84.0,99.7,99.5,76.9,59.1,12.726320251601665,1.665991014755127,0.4627752818764242,0.04627752818764242,16.598546145174456,4.304272896732622
Chhattisgarh,Rajnandgaon,1537133.0,318488.0,65.60128498965283,156623.0,405194.0,332.0,51.0,10.0,1.0,0.0,98.6,10.1,95.5,96.8,91.0,79.2,98.8,99.3,80.8,58.3,21.598651515516224,3.317865142443757,0.6505617926360309,0.0,10.189293964803307,26.360373500536387
Chhattisgarh,Sukma,271441.0,60458.0,30.016467667006825,2929.0,225781.0,85.0,13.0,3.0,0.0,1.0,95.9,0.2,81.2,84.8,73.3,35.5,96.0,98.3,78.1,78.4,31.314355605822257,4.789254386772816,1.1052125507937267,0.36840418359790894,1.0790558537582753,83.17866497691948
Chhattisgarh,Surajpur,784387.0,176294.0,50.987076532374964,42688.0,357281.0,209.0,36.0,9.0,0.0,1.0,98.1,0.8,85.9,79.9,78.7,75.4,83.4,98.7,75.7,60.7,26.6450106898763,4.589571219308835,1.1473928048272088,0.12748808942524545,5.442211561384878,45.54907207794112
Chhattisgarh,Surguja,845008.0,189869.0,51.84081097457065,40232.0,484398.0,204.0,28.0,6.0,0.0,0.0,99.2,16.8,85.3,89.4,84.6,75.8,96.4,99.3,65.1,58.3,24.14178327305777,3.313578096302047,0.7100524492075815,0.0,4.761138356086569,57.32466438187568
Delhi,Central,558143.0,108818.0,74.10645658908201,95712.0,0.0,1.0,76.0,0.0,4.0,6.0,98.6,37.3,92.2,90.9,82.1,77.0,99.7,99.8,22.6,44.6,0.17916555434718343,13.616582130385941,0.0,1.0749933260831006,17.14829353767762,0.0
Delhi,East,423082.0,90155.0,75.72929124850502,103911.0,0.0,0.0,33.0,0.0,0.0,2.0,96.0,36.8,92.6,94.9,74.6,78.0,98.4,99.5,30.7,42.5,0.0,7.799906401123187,0.0,0.47272160006807185,24.56048709233671,0.0
Delhi,New Delhi,251704.0,62756.0,74.66826113212345,46069.0,0.0,1.0,77.0,0.0,3.0,4.0,99.2,30.0,91.8,92.8,82.2,69.4,99.1,100.0,25.2,56.0,0.3972920573371897,30.591488414963607,0.0,1.5891682293487588,18.30284778946699,0.0
Delhi,North,1147138.0,227207.0,71.70689141149539,248319.0,0.0,0.0,38.0,0.0,0.0,3.0,74.6,8.6,89.7,91.3,66.2,70.2,99.3,99.8,18.1,47.2,0.0,3.3125918590439856,0.0,0.2615204099245252,21.646828890682727,0.0
Delhi,North East,847941.0,151705.0,70.18943534986515,125087.0,0.0,0.0,29.0,0.0,0.0,1.0,81.2,16.2,89.2,89.8,86.4,89.5,98.2,99.9,19.4,45.9,0.0,3.4200492722960676,0.0,0.11793273352745061,14.751851838748214,0.0
Delhi,North West,2250816.0,455011.0,75.37124314026558,434589.0,0.0,1.0,64.0,0.0,1.0,5.0,97.4,29.8,94.0,95.5,78.3,88.2,99.7,100.0,28.2,51.4,0.044428331769456056,2.8434132332451876,0.0,0.2221416588472803,19.308064275356138,0.0
Delhi,Shahdara,212076.0,37532.0,72.71779927950357,61817.0,0.0,0.0,34.0,0.0,0.0,5.0,98.5,28.9,95.8,97.2,82.5,83.4,99.8,99.9,21.5,49.2,0.0,16.031988532412907,0.0,2.3576453724136632,29.14851279729908,0.0
Delhi,South,454314.0,90293.0,71.78383232742112,82415.0,0.0,0.0,36.0,0.0,0.0,1.0,93.9,35.4,82.0,90.0,86.2,89.5,100.0,99.9,28.7,46.2,0.0,7.924034918580541,0.0,0.22011208107168173,18.140537161522648,0.0
Delhi,South East,403735.0,81949.0,74.24895042540281,54715.0,0.0,0.0,46.0,0.0,0.0,1.0,93.9,41.8,96.1,97.8,64.6,83.8,100.0,99.7,24.5,47.9,0.0,11.393612146581297,0.0,0.2476872205778543,13.552206273917298,0.0
Delhi,South West,1545519.0,319035.0,78.06264432853948,197561.0,0.0,12.0,43.0,0.0,0.0,4.0,96.7,30.3,92.5,93.0,77.3,86.2,99.7,100.0,37.7,56.4,0.7764382061948123,2.7822369055314105,0.0,0.25881273539827077,12.782825704504441,0.0
Delhi,West,1729949.0,357730.0,76.1337472954405,244748.0,0.0,0.0,73.0,0.0,1.0,5.0,96.3,38.2,91.8,93.9,67.5,76.8,99.8,100.0,21.0,57.2,0.0,4.219777577258058,0.0,0.2890258614560314,14.147700307928151,0.0
Goa,North Goa,652178.0,153417.0,81.14364483315904,15681.0,29007.0,114.0,12.0,4.0,0.0,1.0,99.9,39.9,99.6,98.6,78.6,87.7,98.1,100.0,64.8,40.0,17.47989045935312,1.8399884694055917,0.6133294898018639,0.15333237245046596,2.404404932395757,4.447712127670666
Goa,South Goa,806367.0,190194.0,78.9077430003956,9768.0,120268.0,105.0,15.0,2.0,2.0,1.0,99.9,46.8,100.0,100.0,0.0,88.2,99.0,100.0,67.7,37.6,13.021366201741886,1.8601951716774126,0.24802602289032166,0.12401301144516083,1.211359095796331,14.9147968604866
Gujarat,Ahmadabad,7059056.0,1481600.0,75.70964162913569,748211.0,88927.0,211.0,120.0,16.0,3.0,0.0,99.9,27.7,94.5,95.3,65.2,86.4,98.7,99.5,36.2,63.7,2.9890682266864013,1.6999440151771001,0.22665920202361337,0.0,10.599306762830611,1.2597576786471165
Gujarat,Amreli,1512933.0,294630.0,65.76814703625342,133076.0,7289.0,248.0,44.0,12.0,3.0,0.0,98.3,13.6,90.1,81.2,60.1,73.3,97.8,99.6,47.7,50.0,16.392001496431106,2.90825833001197,0.7931613627305373,0.0,8.79589512556075,0.48177943107857385
Gujarat,Anand,2078654.0,424817.0,74.09636235756409,103498.0,24662.0,248.0,50.0,11.0,2.0,1.0,99.9,18.0,96.0,95.2,77.0,82.1,99.7,98.0,36.2,66.4,18.267420421027506,3.288135675784951,0.684106830122592,0.03287470922319692,4.9790874286918365,1.1864408410442526
Gujarat,Arvalli,1023515.0,203227.0,65.51569835322394,60952.0,210785.0,219.0,38.0,10.0,1.0,0.0,100.0,9.4,92.2,93.0,77.0,56.3,98.5,96.5,43.9,77.3,21.39685300166583,3.712695954626947,0.9770252512176177,0.0,5.9551643112216235,20.594226757790555
Gujarat,Banas Kantha,3120506.0,560411.0,54.63610709288814,327460.0,284155.0,759.0,125.0,26.0,4.0,0.0,99.8,11.6,92.9,92.7,43.5,53.9,93.6,91.1,41.0,60.0,24.32297838876131,4.005760604209702,0.833198205675618,0.0,10.493810939636072,9.106055235913663
Gujarat,Bharuch,1544804.0,332108.0,72.12028192573298,62049.0,485304.0,241.0,46.0,9.0,1.0,1.0,99.8,18.1,91.1,92.1,80.0,77.7,97.2,98.2,37.4,71.8,15.6006846175955,2.9777240348937473,0.582598180740081,0.06473313119334233,4.0166260574156984,31.415247500653802
Gujarat,Bhavnagar,2401917.0,449825.0,65.8170536284143,125955.0,8081.0,299.0,65.0,13.0,2.0,0.0,99.7,22.1,94.2,96.0,74.3,72.9,95.1,96.9,32.2,49.4,12.44839018167572,2.7061717786251567,0.5412343557250313,0.0,5.24393640579587,0.3364396022010752
Gujarat,Botad,653814.0,121238.0,62.756227306236944,43814.0,1295.0,95.0,19.0,5.0,0.0,1.0,99.3,9.5,93.5,74.5,65.1,72.0,99.2,99.3,38.0,58.8,14.530126305034765,2.906025261006953,0.7647434897386719,0.15294869794773439,6.701294251882034,0.198068563842316
Gujarat,Chhotaudepur,1071831.0,200614.0,47.38405588194408,25279.0,856862.0,310.0,51.0,12.0,0.0,1.0,94.7,4.3,85.7,88.3,81.7,53.0,97.4,95.3,40.0,78.9,28.922470053581208,4.758212815266586,1.119579485945079,0.09329829049542325,2.3584874854338045,79.94375979048935
Gujarat,Dang,228291.0,44699.0,61.749258621671466,992.0,216073.0,68.0,10.0,3.0,0.0,1.0,90.7,4.0,74.5,77.1,91.3,71.7,91.2,95.9,44.3,77.2,29.786544366619797,4.380374171561734,1.3141122514685206,0.43803741715617345,0.4345331178189241,94.64805883718587
Gujarat,Devbhumi Dwarka,728450.0,138480.0,58.612808017022445,50186.0,9621.0,248.0,50.0,11.0,2.0,1.0,99.3,18.2,94.8,91.7,73.3,73.4,93.9,98.7,33.5,48.8,18.267420421027506,3.288135675784951,0.684106830122592,0.03287470922319692,6.88942274692841,1.3207495366874873
Gujarat,Dohad,2113353.0,332111.0,47.37845499545036,41366.0,1568470.0,637.0,99.0,20.0,2.0,0.0,99.9,2.0,92.5,93.2,66.2,35.9,91.0,89.3,40.3,75.1,30.141675337721622,4.684498992832716,0.9463634328954983,0.0,1.957363488257759,74.2171326796801
Gujarat,Gandhinagar,1395144.0,290697.0,74.02891744508094,108641.0,18204.0,172.0,36.0,9.0,1.0,0.0,100.0,34.0,97.8,89.3,77.7,84.6,99.7,97.8,29.7,68.8,12.328476487014958,2.5803787996077823,0.6450946999019456,0.0,7.787081476894141,1.304811546335002
Gujarat,Gir Somnath,1210749.0,214924.0,63.03635187805234,113309.0,17561.0,174.0,33.0,7.0,1.0,1.0,98.3,16.2,87.1,91.8,69.9,74.3,98.2,99.5,46.6,49.9,14.371269354754784,2.7255855672810796,0.5781545142717442,0.0825935020388206,9.358587122516724,1.4504244893037286
Gujarat,Jamnagar,1409060.0,287842.0,67.74707961335926,121923.0,14519.0,210.0,45.0,9.0,0.0,0.0,98.2,24.5,96.5,96.2,78.4,86.6,99.7,98.9,38.6,50.2,14.90355272309199,3.1936184406625694,0.6387236881325139,0.0,8.652789803131165,1.0304032475551077
Gujarat,Junagadh,1525690.0,311085.0,70.48640287345398,151890.0,38007.0,237.0,46.0,9.0,1.0,0.0,99.8,29.8,97.4,97.7,93.5,81.7,97.0,99.3,47.3,58.8,15.533955128499237,3.0150292654471094,0.5898970301961735,0.0,9.955495546277422,2.491135158518441
Gujarat,Kachchh,2092371.0,445672.0,59.851670664523645,258859.0,24228.0,442.0,77.0,16.0,3.0,0.0,99.6,8.3,97.4,97.6,70.2,85.8,96.8,99.2,34.3,57.5,21.124360832758626,3.680035710684195,0.7646827450772354,0.0,12.371563169246754,1.1579208467332036
Gujarat,Kheda,2067860.0,420726.0,72.58624858549419,99653.0,37472.0,316.0,58.0,14.0,2.0,1.0,100.0,3.9,95.2,88.4,69.0,63.3,97.7,96.9,32.2,76.1,15.281498747497414,2.804832048591297,0.6770284255220373,0.048359173251574086,4.819136692039113,1.8121149400829846
Gujarat,Mahesana,2040611.0,425584.0,73.8213701680526,162796.0,9393.0,295.0,63.0,13.0,3.0,1.0,100.0,29.3,97.3,91.6,79.6,72.1,97.0,97.7,40.7,69.3,14.456454463883611,3.087310614320907,0.6370640950185998,0.049004930386046135,7.9778066471267675,0.4603033111161314
Gujarat,Mahisagar,994624.0,191713.0,62.693138311562954,50862.0,350217.0,225.0,36.0,8.0,1.0,1.0,99.8,13.4,93.0,92.7,80.0,44.4,94.8,95.2,46.0,72.5,22.621613795766038,3.6194582073225665,0.8043240460716813,0.10054050575896016,5.113691203912232,35.21099430538575
Gujarat,Morbi,970548.0,189782.0,66.79381133133035,66449.0,5095.0,198.0,35.0,5.0,2.0,1.0,99.3,15.1,94.8,96.4,64.2,80.1,98.3,99.9,34.4,50.7,20.400845707785706,3.6062100998611095,0.5151728714087299,0.10303457428174599,6.846544426447738,0.5249611559654959
Gujarat,Narmada,590297.0,122174.0,62.73723227460075,8733.0,481392.0,174.0,28.0,3.0,2.0,1.0,96.6,5.7,81.7,84.2,82.8,54.6,96.8,92.7,51.1,75.9,29.476687159175803,4.743374945154727,0.5082187441237208,0.16940624804124027,1.4794247641441511,81.55081255706872
Gujarat,Navsari,1329672.0,295131.0,75.35008633708162,35464.0,639659.0,296.0,50.0,11.0,3.0,1.0,100.0,26.6,99.3,99.1,95.0,80.1,97.4,98.7,42.0,68.7,22.261129060399856,3.760325854797273,0.8272716880554002,0.07520651709594547,2.66712392229061,48.10652551907538
Gujarat,Panch Mahals,1642268.0,303816.0,60.133364347353776,66529.0,374413.0,300.0,54.0,12.0,1.0,1.0,99.7,5.1,88.4,84.2,95.4,58.9,91.0,95.5,34.0,69.8,18.267420421027506,3.288135675784951,0.7306968168411002,0.06089140140342502,4.051044043968463,22.79853227366057
Gujarat,Patan,1343164.0,267512.0,62.36222829081185,123403.0,13303.0,326.0,55.0,14.0,2.0,0.0,99.9,8.7,98.6,97.1,81.0,73.1,99.4,98.3,50.2,59.8,24.271049551655643,4.094808973438835,1.0423150114207944,0.0,9.187485668168593,0.9904226140664878
