state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct,sub_centres_per_lakh_scaled,phcs_per_lakh_scaled,chcs_per_lakh_scaled,district_hospitals_per_lakh_scaled,institutional_delivery_pct_hmis_scaled,csection_rate_pct_scaled,institutional_births_pct_scaled,skilled_birth_attendance_pct_scaled,child_immunization_pct_scaled,sanitation_pct_scaled,drinking_water_pct_scaled,electricity_pct_scaled,health_insurance_pct_scaled,literacy_rate_pct_scaled,women_anaemia_pct_scaled,healthcare_access_score,coverage_tier
Madhya Pradesh,Dindori,718192.0,172395.0,53.99169024439148,42475.0,457564.0,190.0,24.0,7.0,0.0,1.0,93.5,0.1,77.6,84.3,80.3,47.9,66.1,97.4,47.2,65.2,26.45532113975093,3.341724775547485,0.97466972620135,0.1392385323144785,5.914156660057477,63.71053979994208,0.2319543767930829,0.06592387550961301,0.051577085236259944,0.01982756700158174,0.9098474341192788,0.0013351134846461949,0.7150127226463106,0.7727930535455863,0.8029999999999999,0.2644978783592645,0.4234693877551019,0.9177215189873418,0.47619047619047616,0.4205617824104701,0.36005089058524165,0.42891754417495037,Critical
Madhya Pradesh,East Nimar,1310061.0,266655.0,55.84587282576919,156601.0,459122.0,180.0,32.0,7.0,1.0,1.0,99.6,14.3,93.2,93.1,87.9,76.7,88.7,99.3,38.1,64.8,13.73981822220492,2.442634350614208,0.534326264196858,0.076332323456694,11.953718185641735,35.04584901008426,0.12046767287935449,0.048187069151741785,0.02827521008563724,0.010869722860233225,0.9944521497919556,0.19092122830440586,0.9134860050890585,0.9001447178002895,0.8790000000000001,0.671852899575672,0.8078231292517009,0.9778481012658227,0.38198757763975155,0.451483078541883,0.3651399491094147,0.5161292340897947,Underserved
Madhya Pradesh,Guna,1241519.0,244401.0,52.67579473209834,193115.0,190819.0,161.0,19.0,5.0,1.0,1.0,96.7,6.6,98.0,92.8,78.8,55.6,81.4,98.3,43.1,49.8,12.96798518588922,1.530383344918604,0.4027324591891063,0.0805464918378212,15.55473577126085,15.369801026001213,0.11370041233539094,0.030190637436881756,0.021311594909139534,0.011469820437705738,0.9542302357836339,0.08811748998664885,0.974554707379135,0.8958031837916065,0.788,0.3734087694483734,0.6836734693877553,0.9462025316455693,0.43374741200828154,0.3986172364837253,0.5559796437659033,0.48460047631998326,Underserved
Madhya Pradesh,Gwalior,2046892.0,386445.0,66.81803436624892,395655.0,72590.0,119.0,50.0,3.0,3.0,1.0,98.1,27.7,94.8,94.2,80.5,83.2,98.6,99.5,40.6,62.5,5.813692173304698,2.4427278039095373,0.1465636682345722,0.0488545560781907,19.32954938511656,3.546352225715866,0.050973161043941534,0.048188912751625394,0.007755782913802975,0.006956888785534355,0.9736477115117892,0.36982643524699593,0.9338422391857506,0.9160636758321277,0.805,0.7637906647807639,0.976190476190476,0.9841772151898733,0.4078674948240166,0.634460450674666,0.3944020356234096,0.5515428763036516,Adequate
Madhya Pradesh,Harda,570465.0,113379.0,61.80046102740746,92865.0,159678.0,80.0,7.0,4.0,0.0,1.0,90.3,17.7,88.4,84.1,90.8,68.8,92.3,98.8,33.3,62.6,14.023647375386744,1.2270691453463405,0.7011823687693373,0.1752955921923343,16.27882516894113,27.99084957008756,0.12295622382130757,0.02420700656481993,0.037104817999351405,0.024962092328188402,0.8654646324549238,0.23631508678237648,0.8524173027989823,0.7698986975397974,0.908,0.56011315417256,0.8690476190476191,0.962025316455696,0.3322981366459627,0.5507848339206145,0.39312977099236635,0.5005816461016378,Underserved
Madhya Pradesh,Hoshangabad,1241350.0,257199.0,65.3034196640754,205007.0,197300.0,153.0,19.0,6.0,2.0,1.0,98.7,27.2,91.8,82.0,73.5,68.5,93.5,97.2,28.6,51.9,12.325291013815605,1.5305916945261209,0.4833447456398276,0.0805574576066379,16.51484271156402,15.893986385789663,0.1080654126555766,0.030194747653764047,0.02557739557739558,0.011471381963185237,0.9819694868238558,0.363150867823765,0.8956743002544529,0.7395079594790162,0.735,0.5558698727015559,0.8894557823129252,0.9113924050632911,0.2836438923395445,0.6092019620008591,0.5292620865139949,0.5112958368775454,Underserved
Madhya Pradesh,Indore,3276697.0,649540.0,70.47127030665331,545239.0,217679.0,113.0,58.0,6.0,4.0,1.0,99.8,20.7,96.5,97.8,84.6,90.0,98.9,100.0,40.3,48.1,3.44859472816681,1.7700751702095128,0.1831112245044323,0.0305185374174053,16.639896822928698,6.643244706483388,0.030236512222182557,0.03491915792030816,0.009689788222713297,0.004345839728238514,0.9972260748959778,0.27636849132176233,0.9554707379134861,0.9681620839363243,0.846,0.85997171145686,0.9812925170068028,1.0,0.4047619047619047,0.6953836798569992,0.5776081424936386,0.5760957761158133,Well Covered
Madhya Pradesh,Jabalpur,2442766.0,534690.0,71.28955454595324,345070.0,372726.0,178.0,54.0,7.0,1.0,1.0,99.0,20.6,94.7,94.7,78.8,61.9,98.0,99.7,61.2,48.9,7.2868215784893025,2.210608793474283,0.2865603991540736,0.0409371998791533,14.12619956229946,15.258358762157323,0.0638892323065101,0.04360978497326391,0.015164059922235691,0.00582945726279143,0.986130374479889,0.2750333778371161,0.9325699745547074,0.9232995658465994,0.788,0.4625176803394625,0.9659863945578231,0.990506329113924,0.6211180124223602,0.7090298059382079,0.5674300254452926,0.5566742716666789,Adequate
Madhya Pradesh,Jhabua,1025048.0,194157.0,34.34775737331325,17427.0,891818.0,291.0,21.0,5.0,2.0,1.0,96.5,1.7,92.9,94.2,88.9,57.6,85.2,98.9,43.7,58.8,28.38891447034675,2.0486845494064667,0.4877820355729683,0.0975564071145936,1.7001155067860236,87.00255988012269,0.24890769342834027,0.04041542444841607,0.02581220586743255,0.013892032373118129,0.9514563106796117,0.022696929238985312,0.9096692111959288,0.9160636758321277,0.8890000000000001,0.4016973125884017,0.7482993197278913,0.9651898734177218,0.43995859213250516,0.09296952068138048,0.44147582697201015,0.4738335952389248,Underserved
Madhya Pradesh,Katni,1292042.0,289551.0,61.20335097465872,155717.0,317699.0,162.0,24.0,6.0,1.0,1.0,97.0,10.4,91.8,93.3,86.0,53.5,94.0,97.9,18.1,58.7,12.53829209886366,1.8575247553872083,0.4643811888468021,0.0773968648078003,12.05200759727625,24.58890655257337,0.1099329588357035,0.03664431961190115,0.024573891560800653,0.011021313548630762,0.9583911234396671,0.13885180240320427,0.8956743002544529,0.9030390738060783,0.86,0.3437057991513437,0.8979591836734695,0.9335443037974684,0.17494824016563149,0.5408271215844493,0.4427480916030534,0.484790768229057,Underserved
Madhya Pradesh,Khargone,1873046.0,367988.0,52.654019175183095,209091.0,730169.0,317.0,61.0,10.0,2.0,1.0,87.0,9.3,92.8,88.2,77.4,73.8,97.0,98.8,43.7,50.1,16.924304048058616,3.2567272773866742,0.5338897176043728,0.0533889717604372,11.163153494361593,38.98297212134673,0.14838853693692283,0.06424708736464561,0.0282521091313294,0.007602589578686257,0.8196948682385576,0.12416555407209613,0.9083969465648856,0.8292329956584661,0.774,0.6308345120226307,0.9489795918367347,0.962025316455696,0.43995859213250516,0.39825409617027113,0.5521628498727734,0.5090797097357468,Underserved
Madhya Pradesh,Mandla,1044478.0,247782.0,57.17535457903373,47611.0,607373.0,272.0,34.0,8.0,1.0,1.0,99.2,5.0,87.6,76.7,88.9,58.4,79.7,96.8,42.6,60.6,26.04171653208588,3.2552145665107357,0.7659328391789967,0.0957416048973745,4.558353550768901,58.15086579133308,0.22832798350521077,0.06421724536084053,0.04053125101725456,0.01363360453738613,0.9889042995839112,0.06675567423230974,0.8422391857506362,0.6628075253256152,0.8890000000000001,0.41301272984441295,0.6547619047619049,0.8987341772151898,0.42857142857142855,0.47365419556502836,0.4185750636132315,0.47224841792562405,Critical
Madhya Pradesh,Mandsaur,1340411.0,286808.0,62.26381311403741,249024.0,33092.0,177.0,40.0,7.0,2.0,1.0,99.2,12.9,99.4,96.4,75.1,65.4,77.6,99.9,48.4,56.7,13.204905062700917,2.9841593362035974,0.5222278838356296,0.0746039834050899,18.578182363469114,2.468795018841236,0.11577767316641438,0.05887000330495647,0.02763499404287193,0.010623607236884802,0.9889042995839112,0.17222963951935913,0.9923664122137406,0.9479015918958034,0.751,0.5120226308345122,0.6190476190476191,0.9968354430379751,0.4886128364389234,0.5585119300694454,0.46819338422391854,0.513902137641089,Underserved
Madhya Pradesh,Morena,1965970.0,362646.0,60.00523914403577,421519.0,17030.0,236.0,25.0,6.0,4.0,1.0,98.4,5.6,94.8,90.0,69.7,62.7,97.1,99.5,36.3,67.5,12.004252353799906,1.271636901885583,0.3051928564525399,0.0508654760754233,21.440764609836364,0.8662390575644594,0.10525061702648342,0.025086216981947837,0.016150042981327283,0.007243243793140278,0.9778085991678225,0.07476635514018691,0.9338422391857506,0.8552821997105646,0.6970000000000001,0.4738330975954739,0.9506802721088434,0.9841772151898733,0.3633540372670807,0.5208467965154293,0.3307888040712468,0.48774064911567805,Underserved
Madhya Pradesh,Narsinghpur,1091854.0,250286.0,65.83160385912402,184155.0,145879.0,136.0,23.0,7.0,1.0,1.0,97.8,18.2,91.4,93.0,82.7,77.0,99.8,99.0,49.4,46.9,12.455877800511791,2.106508745674788,0.6411113573792834,0.091587336768469,16.866266002597417,13.360669100447495,0.10921036858204285,0.041556151280299373,0.03392601025411823,0.013042036755829985,0.9694868238557559,0.24299065420560745,0.89058524173028,0.8986975397973953,0.8270000000000001,0.676096181046676,0.9965986394557822,0.9683544303797467,0.4989648033126294,0.6180102315159868,0.5928753180661578,0.5584929620158872,Adequate
Madhya Pradesh,Neemuch,826067.0,179746.0,61.59718279510016,111162.0,71441.0,104.0,18.0,3.0,2.0,1.0,98.3,5.7,97.5,97.0,88.7,68.9,91.7,99.6,43.3,50.3,12.589777826738024,2.179000008473889,0.3631666680789814,0.1210555560263271,13.45677771899858,8.64832997807684,0.11038437425643306,0.042986222667168644,0.019217872158069502,0.01723831117814898,0.9764216366158114,0.07610146862483311,0.9681933842239185,0.9565846599131695,0.887,0.5615275813295616,0.8588435374149661,0.9873417721518987,0.4358178053830227,0.5473948622525744,0.549618320610687,0.5329781205853509,Adequate
Madhya Pradesh,Niwari,377924.0,78626.0,53.95608640890761,93016.0,17821.0,62.0,8.0,2.0,0.0,0.0,96.7,6.6,92.0,90.15,78.8,64.05000000000001,89.4,98.65,38.5,56.3,16.405414845312812,2.116827721975847,0.5292069304939617,0.0,24.612355923413173,4.715498354166446,0.14383903171595935,0.04175971888527852,0.028004307744414224,0.0,0.9542302357836339,0.08811748998664885,0.8982188295165394,0.8574529667149062,0.788,0.49292786421499313,0.8197278911564627,0.9572784810126582,0.3861283643892339,0.4199680346579738,0.4732824427480916,0.4899290439017862,Underserved
Madhya Pradesh,Panna,1016520.0,228709.0,54.35790737024357,207990.0,170879.0,156.0,17.0,6.0,0.0,1.0,92.9,2.5,84.0,86.0,64.5,43.8,85.5,95.8,12.6,59.0,15.346476212961871,1.672372407822768,0.590249085113918,0.0983748475189863,20.46098453547397,16.810195569196868,0.13455449310720238,0.03299172667532365,0.031234505961515762,0.01400857828670365,0.9015256588072122,0.03337783711615487,0.7964376590330788,0.7973950795947904,0.645,0.20650636492220653,0.7534013605442178,0.8670886075949364,0.11801242236024845,0.42666900632174937,0.43893129770992356,0.4131423065356843,Critical
Madhya Pradesh,Raisen,1331597.0,278895.0,61.59671432122481,225891.0,205006.0,185.0,24.0,6.0,5.0,1.0,95.0,2.9,96.0,91.1,78.8,69.6,92.4,99.3,41.0,56.9,13.893092279420877,1.802347106519465,0.4505867766298662,0.0750977961049777,16.963916259949517,15.39549878829706,0.12181154575212239,0.035555802543862744,0.023843925752310948,0.010693926165348824,0.9306518723994452,0.038718291054739645,0.9491094147582697,0.8712011577424024,0.788,0.5714285714285714,0.870748299319728,0.9778481012658227,0.41200828157349895,0.5473870497428597,0.46564885496183206,0.5076436729640543,Underserved
Madhya Pradesh,Rajgarh,1545814.0,345297.0,52.0272814193687,295718.0,53751.0,213.0,28.0,5.0,4.0,1.0,97.5,2.3,91.7,88.2,71.9,47.8,74.2,97.8,27.1,52.3,13.779148073442212,1.811343408715408,0.3234541801277514,0.0646908360255502,19.13024464780368,3.477197127209354,0.12081250827503612,0.03573327709543321,0.017116386576910288,0.00921197505003835,0.9653259361997226,0.030707610146862477,0.8944020356234097,0.8292329956584661,0.7190000000000001,0.26308345120226306,0.5612244897959184,0.9303797468354431,0.2681159420289855,0.38780229711935216,0.5241730279898219,0.4370881119731776,Critical
Madhya Pradesh,Ratlam,1455069.0,296683.0,56.75882037209232,198612.0,409865.0,195.0,34.0,6.0,2.0,1.0,98.3,10.9,95.2,96.1,93.0,69.4,91.0,99.0,37.9,59.5,13.401426324112466,2.336658948819609,0.4123515792034605,0.0687252632005767,13.649661974792949,28.16808000170439,0.11750072791507941,0.046096439412838836,0.021820614692499123,0.009786477479762122,0.9764216366158114,0.14552736982643524,0.9389312977099238,0.9435600578871202,0.93,0.5685997171145687,0.846938775510204,0.9683544303797467,0.3799171842650103,0.466707858299726,0.43256997455470736,0.5195155041108955,Underserved
Madhya Pradesh,Rewa,2365106.0,526065.0,60.95950879157213,383508.0,311985.0,315.0,43.0,9.0,3.0,1.0,97.2,6.4,80.4,79.9,70.3,46.1,82.1,96.5,29.4,61.7,13.318641955159729,1.8181003303868837,0.3805326272902778,0.0422814030322531,16.21525631409332,13.191163525017483,0.11677489296462826,0.035866574267707244,0.02013683530463328,0.006020871791792841,0.9611650485436893,0.08544726301735647,0.7506361323155217,0.7091172214182346,0.703,0.23903818953323908,0.695578231292517,0.8892405063291138,0.29192546583850926,0.5367606847468493,0.4045801526717556,0.4296858713357032,Critical
Madhya Pradesh,Sagar,2364790.0,515085.0,64.9812034049535,498937.0,220161.0,263.0,41.0,10.0,3.0,1.0,94.8,4.7,86.9,82.5,75.9,68.8,86.7,98.6,27.5,49.8,11.1214949318967,1.7337691718926418,0.4228705297299126,0.0422870529729912,21.09857534918534,9.309959869586727,0.09751079611955209,0.034202931338512085,0.022377251256982655,0.006021676343353947,0.9278779472954231,0.06275033377837116,0.8333333333333335,0.7467438494934879,0.7590000000000001,0.56011315417256,0.773809523809524,0.9556962025316453,0.2722567287784679,0.6038285190256472,0.5559796437659033,0.48076679273618433,Underserved
Madhya Pradesh,Satna,2238014.0,480442.0,61.54313601255399,399552.0,320292.0,310.0,54.0,9.0,2.0,1.0,95.8,8.5,85.5,86.3,76.3,55.4,92.7,97.8,22.0,57.3,13.851566612183838,2.4128535388965395,0.4021422564827566,0.0446824729425285,17.852971429133152,14.311438623708344,0.12144745792971409,0.04759956818858148,0.021280362857426273,0.006362784147016059,0.941747572815534,0.11348464619492656,0.8155216284987277,0.8017366136034734,0.763,0.3705799151343706,0.8758503401360545,0.9303797468354431,0.2153209109730849,0.5464935504913462,0.460559796437659,0.4687576596162238,Critical
Madhya Pradesh,Sehore,1311332.0,257311.0,59.509109821158944,271281.0,145512.0,162.0,25.0,7.0,3.0,1.0,96.5,8.3,94.7,86.9,60.3,75.2,92.2,99.2,33.2,45.3,12.353850893595212,1.9064584712338293,0.5338083719454723,0.0762583388493531,20.68743842139138,11.09650340264708,0.10831581933484426,0.037609659491265365,0.028247804522424532,0.010859187452147881,0.9514563106796117,0.11081441922563418,0.9325699745547074,0.8104196816208395,0.603,0.6506364922206508,0.8673469387755104,0.9746835443037978,0.33126293995859213,0.5125730904272441,0.6132315521628499,0.5028684943153412,Underserved
Madhya Pradesh,Seoni,1379131.0,314767.0,62.66221265420037,130797.0,519856.0,280.0,37.0,5.0,3.0,1.0,98.1,15.4,94.8,86.1,88.8,56.2,79.1,99.2,44.6,59.9,20.302639850746598,2.6828488374200856,0.3625471401919034,0.0725094280383806,9.484015659136078,37.69446122232043,0.1780090345136016,0.05292590044020473,0.019185088291105053,0.010325342552665397,0.9736477115117892,0.205607476635514,0.9338422391857506,0.7988422575976846,0.888,0.381895332390382,0.6445578231292517,0.9746835443037978,0.4492753623188406,0.5651558443655467,0.4274809160305343,0.5002289248844445,Underserved
Madhya Pradesh,Shahdol,1066063.0,251452.0,56.67526215617651,89733.0,476447.0,229.0,32.0,7.0,1.0,1.0,95.4,14.6,85.6,86.9,86.1,61.4,79.2,97.5,58.4,56.4,21.48090685072083,3.0016987738998537,0.656621606790593,0.0938030866843704,8.417232377448611,44.69219924150824,0.18833981773226455,0.05921601256210936,0.03474677387734121,0.013357559543854345,0.9361997226074896,0.19492656875834444,0.8167938931297709,0.8104196816208395,0.861,0.4554455445544554,0.6462585034013606,0.9208860759493671,0.5921325051759834,0.46531439879660325,0.47201017811704826,0.49780314905512213,Underserved
Madhya Pradesh,Shajapur,941403.0,184154.0,61.98981732584239,218016.0,23895.0,115.0,18.0,4.0,3.0,1.0,99.3,3.5,98.1,95.4,90.0,74.5,91.8,99.9,34.3,45.8,12.21580980727701,1.9120397959216195,0.4248977324270264,0.1062244331067566,23.158626008202653,2.538232829085949,0.10710550576580322,0.037719765074043746,0.022484525755707172,0.015126359274402139,0.9902912621359223,0.04672897196261682,0.975826972010178,0.9334298118668598,0.9,0.6407355021216407,0.8605442176870748,0.9968354430379751,0.3426501035196687,0.5539426363059137,0.6068702290076335,0.535352753701696,Adequate
Madhya Pradesh,Sheopur,687861.0,146043.0,47.687686901859536,108391.0,161448.0,106.0,13.0,3.0,0.0,1.0,86.7,4.8,84.2,82.1,65.8,48.0,91.1,98.0,27.1,64.9,15.41009011995156,1.889916712824248,0.4361346260363649,0.1453782086787882,15.757689416902544,23.471021034773013,0.13511224570726418,0.03728333195224035,0.023079154073279342,0.020701856915859438,0.8155339805825244,0.06408544726301735,0.7989821882951655,0.7409551374819103,0.658,0.2659123055162659,0.8486394557823129,0.9367088607594938,0.2681159420289855,0.3154330016066887,0.36386768447837137,0.41949403949622527,Critical
Madhya Pradesh,Shivpuri,1708258.0,356444.0,52.20154098502685,316756.0,227517.0,254.0,18.0,9.0,0.0,1.0,94.2,6.1,94.5,94.0,63.1,55.5,86.8,97.2,38.9,51.1,14.868948367284098,1.0537050024059598,0.5268525012029799,0.0585391668003311,18.54263231900568,13.318655612910929,0.1303676350735987,0.02078696543496357,0.02787971723240869,0.008335977352367147,0.9195561719833565,0.08144192256341788,0.9300254452926209,0.9131693198263389,0.631,0.37199434229137196,0.7755102040816326,0.9113924050632911,0.3902691511387163,0.3907083386751106,0.5394402035623409,0.46945851997143573,Critical
Madhya Pradesh,Sidhi,1127033.0,238448.0,53.306779836970165,130202.0,313304.0,194.0,28.0,6.0,0.0,1.0,90.6,3.2,83.8,75.9,78.2,44.7,83.7,96.4,26.1,55.7,17.213338030031064,2.4843993033034524,0.5323712792793113,0.0887285465465518,11.552634217454148,27.79900854722089,0.1509227226610835,0.049010987255918854,0.028171757171262957,0.012634945028228976,0.8696255201109568,0.042723631508678236,0.7938931297709924,0.6512301013024604,0.782,0.21923620933521926,0.7227891156462585,0.8860759493670889,0.2577639751552795,0.4091398664977313,0.48091603053435106,0.42374226275636734,Critical
Madhya Pradesh,Singrauli,1178273.0,243925.0,49.65351832724674,150664.0,383994.0,206.0,16.0,7.0,0.0,1.0,93.2,2.3,69.9,77.5,76.9,52.6,77.9,92.7,58.5,54.1,17.4832148407033,1.3579195992779265,0.5940898246840928,0.0848699749548703,12.786849906600592,32.5895611628205,0.15328894256443307,0.026788358894755292,0.03143774829772048,0.01208548443357353,0.9056865464632455,0.030707610146862477,0.6170483460559797,0.6743849493487701,0.7690000000000001,0.33097595473833097,0.6241496598639458,0.768987341772152,0.593167701863354,0.348216210908369,0.5012722646310432,0.4258131413321691,Critical
Madhya Pradesh,Tikamgarh,1058163.0,215789.0,50.886678139379285,267605.0,49719.0,146.0,15.0,5.0,0.0,1.0,96.1,4.3,89.8,93.7,79.0,56.6,80.0,99.7,40.5,49.1,13.797496226951802,1.4175509822210757,0.4725169940736918,0.0945033988147383,25.289582039818058,4.698614485669977,0.12097338080764077,0.027964737001766268,0.02500441803389459,0.013457283991218733,0.9459084604715673,0.057409879839786376,0.8702290076335877,0.9088277858176559,0.79,0.3875530410183876,0.6598639455782314,0.990506329113924,0.40683229813664595,0.3687810140249938,0.564885496183206,0.47587980517683376,Underserved
Madhya Pradesh,Ujjain,1986864.0,391438.0,62.45973554304673,523869.0,48730.0,208.0,37.0,5.0,6.0,1.0,99.7,21.5,97.1,90.3,93.7,72.8,94.7,99.3,35.7,54.5,10.46875880784996,1.8622311340886943,0.2516528559579317,0.0503305711915863,26.366625999565148,2.4526087341660023,0.09178775083638227,0.03673716469773471,0.013316840005153851,0.007167073337681889,0.9958391123439667,0.2870493991989319,0.9631043256997456,0.8596237337192476,0.937,0.6166902404526166,0.9098639455782314,0.9778481012658227,0.35714285714285715,0.5617792326032021,0.49618320610687017,0.5407421988658961,Adequate
Madhya Pradesh,Umaria,644758.0,145024.0,55.318739744214106,58147.0,300687.0,113.0,14.0,3.0,0.0,1.0,98.6,2.3,92.2,85.6,90.6,53.7,79.5,98.2,19.9,51.5,17.525955474767276,2.1713573154578927,0.4652908533124056,0.1550969511041352,9.01842241585215,46.6356369366491,0.1536636829459873,0.042835451440695574,0.024622028730159225,0.022085805837228852,0.9805825242718447,0.030707610146862477,0.9007633587786261,0.7916063675832128,0.9059999999999999,0.3465346534653466,0.6513605442176871,0.9430379746835444,0.19358178053830227,0.4426923379324454,0.5343511450381679,0.4642950177073407,Critical
Madhya Pradesh,Vidisha,1458875.0,299676.0,59.1495501670808,292144.0,67603.0,199.0,27.0,7.0,2.0,1.0,94.0,10.1,92.0,90.15,78.8,64.05000000000001,89.4,98.65,38.5,56.3,13.64064775940365,1.8507411532859224,0.4798217804815354,0.0685459686402193,20.02529346242824,4.633913117984748,0.11959816829939358,0.036510496101448034,0.025390969068631652,0.00976094593436723,0.9167822468793343,0.13484646194926567,0.8982188295165394,0.8574529667149062,0.788,0.49292786421499313,0.8197278911564627,0.9572784810126582,0.3861283643892339,0.5065768899169374,0.4732824427480916,0.4948322011934842,Underserved
Maharashtra,Ahmednagar,4543159.0,930024.0,69.37661657890469,573698.0,378230.0,565.0,106.0,23.0,2.0,1.0,99.9,15.8,97.9,95.0,83.5,79.5,90.0,94.5,12.0,50.3,12.43628057041367,2.3331783017059275,0.5062556692380786,0.0220111160538295,12.62773325784988,8.325264425039935,0.10903854442348254,0.04602777494690368,0.026789784376906028,0.003134382926065321,0.9986130374479889,0.2109479305740988,0.9732824427480917,0.9276410998552824,0.835,0.7114568599717114,0.8299319727891157,0.8259493670886076,0.11180124223602485,0.6771286749739742,0.549618320610687,0.5224240956645961,Underserved
Maharashtra,Akola,1816839.0,396276.0,77.7594492412371,364126.0,102516.0,179.0,42.0,5.0,1.0,0.0,99.9,40.8,97.7,86.4,69.5,69.5,95.1,97.6,40.1,52.6,9.852276398734285,2.3117073114348603,0.2752032513612928,0.0,20.041731821036425,5.64254730331086,0.08638257006934694,0.045604205986331206,0.014563068053911214,0.0,0.9986130374479889,0.5447263017356474,0.9707379134860052,0.8031837916063678,0.6950000000000001,0.57001414427157,0.9166666666666665,0.9240506329113924,0.4026915113871635,0.8169250757035411,0.5203562340966921,0.5539676768948417,Adequate
Maharashtra,Amravati,2885512.0,646865.0,77.98934816420795,506307.0,401892.0,339.0,75.0,10.0,4.0,1.0,97.0,35.5,91.3,89.7,92.5,75.7,95.8,99.1,31.9,53.4,11.748348300059051,2.599192101782976,0.3465589469043968,0.0346558946904396,17.54652207303245,13.927926828930188,0.10300690715085109,0.05127556218792366,0.01833903307281342,0.004934999403918599,0.9583911234396671,0.47396528704939916,0.8893129770992367,0.8509406657018814,0.925,0.6577086280056578,0.9285714285714286,0.971518987341772,0.3178053830227743,0.8207589876110688,0.510178117048346,0.5654472057804493,Adequate
Maharashtra,Aurangabad,3707428.0,753058.0,67.62391609493157,539860.0,143445.0,279.0,73.0,10.0,3.0,1.0,100.0,19.0,94.8,96.3,56.7,69.1,91.7,97.0,12.4,52.4,7.525432725868177,1.9690200322164044,0.2697287715364937,0.0269728771536493,14.561577460169154,3.8691243633052346,0.06598132182202865,0.038843842685549114,0.014273372267782409,0.0038409377066796605,1.0,0.253671562082777,0.9338422391857506,0.946454413892909,0.5670000000000001,0.5643564356435643,0.8588435374149661,0.9050632911392404,0.11594202898550726,0.6478997461516927,0.5229007633587786,0.49592756615581507,Underserved
Maharashtra,Beed,2583421.0,535496.0,66.48176971542772,351191.0,32702.0,297.0,57.0,10.0,3.0,1.0,100.0,25.6,94.0,90.8,75.9,66.4,85.4,94.8,9.3,50.8,11.496384058192607,2.206376738441005,0.3870836383229833,0.0387083638322983,13.594029002628686,1.2658409140438205,0.10079774067021986,0.04352629710759492,0.02048349843095647,0.005512071009719278,1.0,0.3417890520694259,0.9236641221374047,0.8668596237337194,0.7590000000000001,0.5261669024045262,0.7517006802721089,0.8354430379746836,0.08385093167701864,0.6288527295413766,0.5432569974554707,0.4953935789656151,Underserved
Maharashtra,Bhandara,1200334.0,278076.0,74.9674673882436,200372.0,88886.0,193.0,34.0,7.0,2.0,1.0,99.9,47.0,100.0,98.4,87.0,81.8,92.0,98.8,30.0,65.3,16.078858051175757,2.8325449416579054,0.583171017400157,0.0833101453428795,16.693020442643462,7.405105578947194,0.14097585431314213,0.05587903033655633,0.03085995231327281,0.01186336469682604,0.9986130374479889,0.6275033377837116,1.0,0.9768451519536905,0.87,0.743988684582744,0.8639455782312926,0.962025316455696,0.29813664596273287,0.7703645597451849,0.3587786259541984,0.5806519426518023,Well Covered
Maharashtra,Buldhana,2586258.0,561504.0,72.68702503771858,470895.0,124837.0,280.0,58.0,12.0,1.0,2.0,99.5,11.7,93.9,92.4,85.9,68.9,89.7,97.1,37.9,57.8,10.826452735960604,2.2426223524489823,0.4639908315411687,0.0773318052568614,18.20758021821489,4.826935286425407,0.09492393171051682,0.044241332457937294,0.0245532348280798,0.011012049068577064,0.9930651872399445,0.1562082777036048,0.9223918575063614,0.8900144717800291,0.8590000000000001,0.5615275813295616,0.8248299319727892,0.9082278481012658,0.3799171842650103,0.7323347379037968,0.4541984732824428,0.523763073276661,Underserved
Maharashtra,Chandrapur,2204307.0,536686.0,71.61502458595831,348365.0,389441.0,290.5,60.5,10.0,2.5,1.0,99.7,31.3,99.6,96.5,95.0,77.3,96.5,98.9,28.9,55.5,11.29387135725958,2.300449145039622,0.415835102059325,0.0283616710767086,15.803833132136312,17.667275928443722,0.0990221543112615,0.04538211050876914,0.022004954013224335,0.004038701961323304,0.9958391123439667,0.41789052069425897,0.994910941475827,0.9493487698986978,0.9500000000000001,0.6803394625176803,0.9404761904761905,0.9651898734177218,0.28674948240165626,0.7144575106259641,0.48346055979643765,0.5699406896295319,Adequate
Maharashtra,Dhule,2050862.0,408874.0,63.09132452597981,127571.0,647315.0,232.0,47.0,5.0,2.0,1.0,99.8,12.9,77.2,84.2,56.6,58.9,89.9,96.0,19.8,61.2,11.31231647960711,2.291719286816958,0.2437999241294636,0.0487599848258927,6.22036002422396,31.56306957757275,0.09918387704508858,0.04520989223068153,0.012901282485120891,0.00694342183920712,0.9972260748959778,0.17222963951935913,0.7099236641221376,0.7713458755426919,0.5660000000000001,0.42008486562942005,0.828231292517007,0.8734177215189876,0.19254658385093168,0.5723119331963122,0.41094147582697194,0.44523317334799295,Critical
